lon,taken_at,updated_at,internal_category,tags,views,owner_realname,photo_id,lat,owner,photopage_url
-122.366999,2009-12-18 17:26:47,2010-09-17 11:38:27,sanfrancisco,"sanfrancisco,california,city,travel,vacation,sky,usa,seascape,apple,skyscraper,canon,magazine,landscape,bay,yahoo,oracle,google,hp,flickr,ebay,autodesk,craigslist,amd,palm,cisco,secondlife,yelp,intel,riverbed,coittower,baybridge,wired,5d,siliconvalley,salesforce,juniper,transamericapyramid,sunmicrosystems,hewlettpackard,paypal,facebook,mkii,blurb,bankofamericabuilding,linkedin,vmware,citybythebay,twitter,skyscrapercity,heroku,5dmkii",45768,Patrick Smith,4204497503_a0c43c561d.jpg,37.80744,7765891@N08,http://www.flickr.com/photos/patrick-smith-photography/4204497503/
-122.08806,2010-01-12 20:54:32,2010-09-07 20:12:40,sanfrancisco,"sanfrancisco,california,travel,sunset,sky,panorama,cloud,costa,mountain,snow,storm,fall,nature,colors,landscape,lafayette,clayton,pano,danville,valley,freeway,bayarea,diablo,walnutcreek,concord,alamo,antioch,contra,pleasanthill,680,dinosaurhill",11130,Patrick Smith,4173345148_0ec15e8b6c.jpg,37.936548,7765891@N08,http://www.flickr.com/photos/patrick-smith-photography/4173345148/
-122.513791,2010-02-20 17:43:49,2010-09-17 08:31:34,sanfrancisco,"ocean,sanfrancisco,california,longexposure,travel,vacation,sky,cloud,seascape,water,pool,rock,photoshop,canon,landscape,geotagged,ruins,scenery,pacific,ghost,explore,sutrobaths,5d,ghosts,hoya,mkii,cliffhouse,1740l,1897,explored,captureone,leefilters,canon5dmkii,5dmkii",25653,Patrick Smith,4388828622_e781f47762.jpg,37.780331,7765891@N08,http://www.flickr.com/photos/patrick-smith-photography/4388828622/
-122.473139,2009-12-13 16:38:36,2010-09-17 21:27:51,sanfrancisco,"ocean,sanfrancisco,travel,bridge,sunset,sea,vacation,sky,seascape,storm,seaweed,beach,rock,sunrise,landscape,golden,sand,gate,marin,wave,goldengatebridge,goldengate,headlands,fortpoint,lowtide,sausalito,visipix",12681,Patrick Smith,4186628672_9cbfbf2bae.jpg,37.809173,7765891@N08,http://www.flickr.com/photos/patrick-smith-photography/4186628672/
-122.478246,2009-09-25 18:44:32,2010-09-07 20:51:21,sanfrancisco,"ocean,sanfrancisco,california,longexposure,travel,vacation,usa,seascape,heron,water,rock,square,landscape,seagull,marin,goldengatebridge,5d,sausalito,examiner,canonmkii",31810,Patrick Smith,3956240828_9dc576dd03.jpg,37.831429,7765891@N08,http://www.flickr.com/photos/patrick-smith-photography/3956240828/
-43.191547,2009-02-15 16:34:19,2010-08-22 11:10:52,rio,"carnival,riodejaneiro,samba,clown,dcc,fantasia,carnaval,carnavalderua,streetcarnival,palhaço,costum,robertotumminelli,digitalcameraclub,tumminelli,carnavalnorio,cfrj,carnivalinrio,carnavalinrio,nikonp80,ascoresdoriodejaneiro,blocogigantesdalira,palhaçomuzzarela,carnavalrio2009,digitalcameraclube,brunadellisola",6632,Roberto Tumminelli,3282541659_9559d43920.jpg,-22.940096,32333251@N00,http://www.flickr.com/photos/roberto_tumminelli/3282541659/
-43.364839,2009-01-11 16:14:30,2010-09-03 02:15:40,rio,"park,brazil,sky,muro,slr,castle,water,grass,água,wall,brasil,riodejaneiro,clouds,canon,fun,reflex,rj,céu,grama,diversão,castelo,nuvens,barradatijuca,barra,reflexo,hdr,brésil,30d,montanharussa,llens,ブラジル,canoneos30d,repúblicafederativadobrasil,canonllens,lentel,canonef1635mmf28liiusm,1635mmf28lii,hdraddicted,saariysqualitypictures",3264,Ruy Barbosa Pinto,3239624934_28bb9bbc9d.jpg,-22.983029,38583880@N00,http://www.flickr.com/photos/rbpdesigner/3239624934/
-51.231651,2008-12-26 18:56:00,2010-09-13 04:33:48,rio,"sunset,pordosol,boyfriend,silhouette,rio,brasil,backlight,contraluz,gold,grande,kiss,girlfriend,do,beijo,valentine,romance,dourado,porto,abraço,alegre,namorados,hdr,sul,namoro,cais,silhueta,valentineday,guaiba,loveday,duetos,flickrbr",17418,Bolivar Trindade,3288867808_faa84aec0a.jpg,-30.027117,38521642@N00,http://www.flickr.com/photos/bolivar-trindade/3288867808/
16.428402,2009-06-12 20:13:15,2010-08-21 15:40:48,rio,"vienna,wien,sunset,sun,rio,wonderful,austria,österreich,sonnenuntergang,pentax,dream,sigma,imagination,sonne,2009,hdr,3xp,photomatix,beautifullife,sigma1020,k200d,traumlicht,whenthesuncomesdown,traumlichtfabrik,adopeeddishop,onphototourwiththewonderfulsunnyakapinkpixel",3523,Edgar Moskopp,3650496937_e76a6c2691.jpg,48.311844,23588227@N04,http://www.flickr.com/photos/traumlichtfabrik/3650496937/
-77.036132,2006-01-03 18:49:03,2010-09-18 08:51:29,rio,"city,light,man,colour,art,rio,statue,brasil,angel,digital,photoshop,design,photo,nice,paint,good,extreme,exotic,fantasy,dreams,change,fixed,cristo,retouch,effect,mundo,hombre,jesús,dios,2012,transformacion,gotico,maquillaje,universo,bauty,cirugia,univers,gotick,manipulaciòn,photoshopcreativo",3775,Marco Escobedo,4267251268_4527bc057d.jpg,-12.093038,21129744@N04,http://www.flickr.com/photos/marcoescobedo/4267251268/
-51.231651,2008-12-26 18:58:31,2010-09-01 09:22:57,rio,"love,sol,rio,branco,lago,grande,couple,do,amor,bolivar,dourado,pôrdosol,porto,alegre,casal,reflexo,namorados,hdr,sul,cisne,cais,trindade,valentinstag,valentineday,guaiba,loveday,duetos,flickrbr,superdueto",6897,Bolivar Trindade,3177016830_1cf59b0905.jpg,-30.027117,38521642@N00,http://www.flickr.com/photos/bolivar-trindade/3177016830/
-43.185517,2009-01-08 20:40:12,2010-09-07 09:13:26,rio,"city,cidade,summer,brazil,sergio,wheel,rio,brasil,riodejaneiro,de,janeiro,symbol,ferris,images,application,copacabana,ferriswheel,government,olympic,olympics,maravilhosa,congratulations,gigante,skol,roda,carioca,forte,luiz,rodagigante,paralympics,2016,parabéns,selusava,rio2016,selusavá,rodario2016,congratulationsrio",5283,Sergio Luiz Brazilian Carioca photographer,3181345712_d6fbff183d.jpg,-22.985878,35699605@N00,http://www.flickr.com/photos/selusava/3181345712/
-43.05072,2007-05-05 14:59:37,2010-08-23 17:41:57,rio,"ocean,blue,light,sea,summer,brazil,sun,sunlight,beach,southamerica,water,beautiful,riodejaneiro,wonderful,spectacular,wonder,daylight,amazing,fantastic,fishing,fisherman,sand,bravo,perfect,gorgeous,great,adorable,sunny,bluesky,chapeau,excellent,summertime,moment,lovely,charming,2008,magical,shining,niteroi,sunnyday,infinestyle,goldenmasterpiece",18920,Neusa,2796211745_6b0f178e39.jpg,-22.965466,22071281@N00,http://www.flickr.com/photos/neloqua/2796211745/
-51.523089,2009-04-26 10:44:15,2010-09-07 04:30:13,rio,"shadow,sun,fish,sol,rio,raios,ed,se,grande,big,high,ray,shadows,dynamic,pentax,sombra,vale,fisheye,beam,dos,bento,imaging,mapping,range,rs,tone,sombras,riograndedosul,gigante,vinho,hdr,sul,pipa,hdri,rastro,mapped,lucisart,lucis,raio,rgs,gonçalves,pórtico,vinhedos,highdynamicrangeimaging,1728mm,k20d,pentaxffisheye135451728mm,pentaxk20d,lucisart3,lucisart3edse,edse",3855,Omar Freitas Junior,3489359922_7d1b06121a.jpg,-29.174309,73142782@N00,http://www.flickr.com/photos/omarjunior/3489359922/
-51.176038,2008-10-05 23:37:35,2010-04-11 05:34:35,rio,"parque,light,panorama,sun,elephant,tree,luz,sol,rio,vertical,raios,de,geotagged,zoo,grande,pessoas,do,beam,panoramica,jardim,zoológico,arvore,arvores,mapping,rs,tone,riograndedosul,hdr,sul,elefante,raio,rgs,zoologico,sapucaia,vertorama,zoologicodesapucaia,geo:lat=29795572,geo:lon=51176038",3669,Omar Freitas Junior,2924449221_3d446f4092.jpg,-29.795572,73142782@N00,http://www.flickr.com/photos/omarjunior/2924449221/
-43.196986,2009-02-22 21:41:32,2010-08-17 18:16:22,rio,"carnival,costumes,cidade,brazil,sergio,rio,brasil,riodejaneiro,de,tickets,samba,do,janeiro,jessica,photos,events,details,images,parade,queen,desfile,fotos,carnaval,playboy,maia,das,guide,programs,maravilhosa,recommendations,2009,carioca,luiz,venues,detalhes,escolas,the,rainha,sambódromo,marquês,jéssica,sapucaí,marquêsdesapucaí,selusava,copa2014,rio2016,selusavá,jéssicamaia,riocarnivalparade,riocarnivaltickets",37301,Sergio Luiz Brazilian Carioca photographer,3310009333_343c89d1ee.jpg,-22.910595,35699605@N00,http://www.flickr.com/photos/selusava/3310009333/
-43.196353,2008-12-01 19:57:04,2010-09-06 14:34:49,rio,"cidade,brazil,moon,joaquim,praia,beach,sergio,rio,brasil,riodejaneiro,de,photography,hotel,design,avenida,photo,foto,venus,janeiro,with,picture,images,fotos,com,lua,rua,hotels,jupiter,maravilhosa,fotografia,philippe,starck,carioca,ipanema,luiz,philippestarck,alignment,designed,vieira,the,planetas,souto,vênus,júpiter,fasano,selusava,nabuco,alinhamento,avenidavieirasouto,ruajoaquimnabuco,hotelfasano,rio2016,selusavá",5683,Sergio Luiz Brazilian Carioca photographer,3076187664_948767978f.jpg,-22.987093,35699605@N00,http://www.flickr.com/photos/selusava/3076187664/
-43.21073,2009-06-25 21:28:48,2010-09-12 16:04:19,rio,"sunset,brazil,sky,sun,slr,sol,brasil,riodejaneiro,clouds,canon,atardecer,volcano,tramonto,rj,sunny,céu,christtheredeemer,corcovado,pôrdosol,fantasy,fantasia,nuvens,5d,16mm,hdr,anoitecer,brésil,skyplay,vulcão,puestadelsol,volcán,coucherdusoleil,llens,canoneos5d,ensolarado,christrédempteur,ブラジル,repúblicafederativadobrasil,canonllens,cristoredentore,lentel,canonef1635mmf28liiusm,1635mmf28lii,hdraddicted,コルコバードのキリスト像,statueduchristrédempteur,христосспаситель,kristusfrälsaren,христосискупитељ,kristusspasiteľ,статуяхристаискупителя,peykerêîsa,christusdererlöser,구세주그리스도상,christusdeverlosser,pomnikchrystusazbawiciela",6514,Ruy Barbosa Pinto,3723431496_dc4b074840.jpg,-22.951793,38583880@N00,http://www.flickr.com/photos/rbpdesigner/3723431496/
-43.20018,2009-01-12 18:12:42,2010-09-07 09:33:21,rio,"city,sunset,pordosol,brazil,bw,praia,beach,weather,fog,brasil,riodejaneiro,twilight,nikon,rj,hill,playa,pb,nb,bn,explore,neblina,plage,litoral,morro,climate,ipanema,2000views,tamron2875mmf28,200faves,d700,maíraerlich,alemdagqualityonlyclub",3974,maíra erlich,3230867831_390c7827a2.jpg,-22.989179,76618206@N00,http://www.flickr.com/photos/inhexzen/3230867831/
-43.275146,2010-08-03 10:04:59,2010-09-18 19:59:20,rio,"street,city,family,carnival,blue,girls,light,sunset,sea,cidade,brazil,sky,people,green,art,praia,beach,boys,sport,rio,brasil,riodejaneiro,kids,clouds,canon,de,landscape,photography,photo,2000,day,action,weekend,live,vermelho,copacabana,villa,carnaval,worldcup,3000,gospel,hdr,urca,ipanema,niterói,2010,leblon,fifaworldcup,kiten,penha,cucafresca,praiavermelha,claudiolara,fotosnoturnas,calçadãodeipanema,brazil2014,copadomundo2014,brasil2014,rio2016,171453,4192009,cláudiolara,rio2014,claudiol,riomaravilhoso,rio2011,olimpiadasmilitares",7534,Claudio Lara,3457021290_da72bc5cf3.jpg,-22.943218,97042891@N00,http://www.flickr.com/photos/claudiolara/3457021290/
-43.155434,2006-11-18 11:04:48,2010-09-18 01:22:41,rio,"auto,street,city,nyc,carnival,cidade,2,brazil,urban,art,car,rio,brasil,riodejaneiro,vw,volkswagen,de,happy,automobile,downtown,do,janeiro,action,weekend,modernart,explore,coche,villa,beatle,escarabajo,frontpage,3000,rever,galera,villas,käfer,fusca,سيارة,carocha,centrodorio,zxc,claudiolara,कार,wonderfulcity,clcclc,clcrio,clcbr,httpwwwflickrcomexploreinteresting20080928",15281,Claudio Lara,2895285158_4fce64d275.jpg,-22.950583,97042891@N00,http://www.flickr.com/photos/claudiolara/2895285158/
-51.233818,2003-02-27 03:07:03,2010-09-19 09:45:58,rio,"street,blue,sky,urban,streetart,color,building,muro,art,texture,textura,colors,rio,azul,wall,buildings,cores,graffiti,grande,avenida,mural,colorful,paint,arte,pentax,painted,graf,cartoon,bob,murals,portoalegre,style,dia,spray,porto,spongebob,junior,spraypaint,das,graffito,graff,esponja,toon,arvore,alegre,sponge,scratched,omar,crianças,criancas,mapping,poa,rs,cor,ceu,tone,maua,riograndedosul,hdr,desenho,sul,parede,pentaxistd,mapped,squarepants,grafite,marked,quadrada,rgs,calça,photomatix,grf,scrawled,graffitibrasileiro,graffitifotos",26875,Omar Freitas Junior,2932920497_9eb8b9bf76.jpg,-30.028482,73142782@N00,http://www.flickr.com/photos/omarjunior/2932920497/
-0.876438,2009-02-18 18:29:21,2010-09-12 07:42:40,rio,"street,camera,bridge,autumn,sunset,urban,españa,color,colour,luz,rio,pilar,river,contraluz,puente,atardecer,noche,nice,spain,agua,nikon,europe,soft,raw,shadows,expo,top,basilica,awesome,catedral,paisaje,best,300mm,zaragoza,explore,espana,amanecer,amarillo,vida,contraste,aragon,otoño,ebro,70300mm,goya,2009,soe,tone,beautifull,saragossa,arcos,piedra,ligths,tipico,embrujo,d90,callejeo,supershot,nitidez,quotel,abigfave,platinumphoto,anawesomeshot,colorphotoaward,aplusphoto,theunforgettablepictures,thesuperbmasterpiece,flickrlovers,fotocyfer,paintingwithlightandshadows,pilarquot",3825,Antonio Goya,3525350920_9bb7b8d7ac.jpg,41.655924,30992731@N07,http://www.flickr.com/photos/tonigoya/3525350920/
-0.872533,2008-07-23 21:37:34,2010-08-31 05:08:56,rio,"voyage,trip,travel,viaje,españa,monument,water,rio,água,pilar,río,river,spain,agua,wasser,expo,fiume,reis,zaragoza,ebro,fluss,acqua,旅行,soe,hdr,spanien,spagna,reise,resa,corsa,fleuve,西班牙,여행,rivier,ogm,물,スペイン,川,河,leau,вода,سفر,flod,spielraum,digitalworld,ماء,رحلة,lespagne,basilicadelpilar,강,bej,отключение,ταξίδι,abigfave,스페인,испания,إسبانيا,holidaysvacanzeurlaub,snubbla,diamondclassphotographer,flickrdiamond,blackribbonbeauty,theunforgettablepictures,overtheexcellence,coloursplosion,worldwidelandscapes,scenicsnotjustlandscapes,anticando,rubyphotographer,ισπανία,worldglobalaward,panoramafotográfico,lesamisdupetitprince,bevattna",22970,Paulo Brandao,2740345393_43f91e0e98.jpg,41.656942,99181891@N00,http://www.flickr.com/photos/paulobrandao/2740345393/
-6.54445,2008-07-12 18:36:28,2010-08-22 11:31:39,rio,"wood,autumn,sunset,summer,sky,bw,españa,macro,tree,hoja,primavera,nature,water,rio,stone,computer,river,lumix,waterfall,spring,spain,madera,agua,eau,wasser,estate,sommer,hiver,fiume,ordenador,coke,asturias,dia,panasonic,explore,cielo,verano,be,árbol,otoño,17,invierno,ok,été,fluss,riachuelo,acqua,cascade,liquid,seda,roca,arroyo,presa,dique,troncos,suelo,fleuve,cascada,chorro,piedra,cascata,liquido,asturies,explicación,cangasdelnarcea,supershot,potfolio,saltodeagua,mywinners,ultimateshot,efectoseda,sedaeffect",22835,Oscar,2928472999_e38eec5e4d.jpg,43.068629,12538526@N08,http://www.flickr.com/photos/hiskinho/2928472999/
139.740921,2009-08-05 18:36:28,2010-09-12 14:18:48,tokyo,"city,wedding,summer,urban,music,art,japan,skyscraper,observation,japanese,tokyo,bay,amazing,nikon,shinjuku,asia,artistic,gorgeous,awesome,watch,elevator,style,divine,international,stunning,tokyotower,metropolis,yokohama,charming,foreign,fabulous,hdr,shushi,hiyoshi,engaging,travelphotography,d90,keiouniversity,photomatix,shibuja,mywinners,travellight,d3s,sprengben,nationalgovernmentbuilding,wwwflickrcomphotossprengben,fatherofshushi",3671,Spreng Ben,4414532929_1c94e6ce36.jpg,35.670478,37010090@N04,http://www.flickr.com/photos/sprengben/4414532929/
139.729099,2008-12-31 16:33:04,2010-09-04 04:15:06,tokyo,"sunset,japan,tokyo,pentax,moribuilding,roppongihills,hdr,mtfuji,5xp,k20d,200812,2008sunset,12312008",6121,Altus,3155577667_63572f8bb7.jpg,35.660225,36015194@N00,http://www.flickr.com/photos/altus/3155577667/
139.738996,2008-12-31 18:12:21,2010-04-13 21:22:48,tokyo,"japan,tokyo,pentax,midtown,moribuilding,roppongihills,hdr,5xp,japanhdr,k20d,200812,thepong",26679,Altus,3172945949_7a33a1b03a.jpg,35.670972,36015194@N00,http://www.flickr.com/photos/altus/3172945949/
139.753389,2008-03-20 12:42:05,2010-05-20 23:20:20,tokyo,"japan,lumix,tokyo,ginza,nightscape,panasonic,freehand,imperialpalace,moat,hdr,3xp,200803,dmcfx35,thepeninsulatokyo",11349,Altus,2348834419_f2bd184507.jpg,35.679191,36015194@N00,http://www.flickr.com/photos/altus/2348834419/
139.729099,2008-12-31 17:15:18,2010-08-19 16:22:07,tokyo,"japan,tokyo,nightscape,pentax,tokyotower,moribuilding,roppongihills,hdr,5xp,japanhdr,k20d",42636,Altus,3162630234_2271c51776.jpg,35.660225,36015194@N00,http://www.flickr.com/photos/altus/3162630234/
139.729099,2009-10-04 17:45:14,2010-09-09 23:19:45,tokyo,"japan,tokyo,raw,pentax,dusk,shibuya,moribuilding,hdr,k7,1xp,tripodmounted,stuckincustoms,japanhdr",2736,Altus,4008671694_e20d7a54fd.jpg,35.660225,36015194@N00,http://www.flickr.com/photos/altus/4008671694/
139.700946,2008-03-01 18:14:11,2010-09-11 18:00:48,tokyo,"japan,tokyo,pentax,shibuya,nighttime,freehand,hdr,shibuyacrossing,sigma1020mm,5xp,k10d,japanhdr,hdratnight",36217,Altus,2310158662_dc1147ebd9.jpg,35.65883,36015194@N00,http://www.flickr.com/photos/altus/2310158662/
139.999637,2008-02-21 16:43:41,2010-09-09 13:40:55,tokyo,"disneysea,japan,canon,tokyo,disneyland,odaiba,boeing,747,tokyobay,hanedaairport,nothdr,ixy910",10164,Altus,2293973638_3cbd79471a.jpg,35.595344,36015194@N00,http://www.flickr.com/photos/altus/2293973638/
139.74339,2008-08-01 05:35:08,2010-09-16 08:07:58,tokyo,"panorama,tower,japan,skyline,canon,eos,tokyo,shinjuku,asia,cityscape,roppongi,soe,hdr,sigma1020mm,40ddidiermarti",11968,"",2731611109_e3c69dbc70.jpg,35.660294,8024992@N06,http://www.flickr.com/photos/didier_marti/2731611109/
139.729099,2008-12-31 16:23:32,2010-09-05 14:12:42,tokyo,"sunset,japan,tokyo,pentax,moribuilding,roppongihills,富士山,hdr,mtfuji,5xp,日の入,japanhdr,k20d,200812,lastsunsetof2008",33800,Altus,3158468881_d6871f436a.jpg,35.660225,36015194@N00,http://www.flickr.com/photos/altus/3158468881/
139.774482,2008-05-30 21:39:42,2010-06-26 08:00:43,tokyo,"japan,tokyo,bravo,pentax,nihonbashi,freehand,hdr,ginko,5xp,mufj,japanhdr,japanesebank,k20d,三菱東京ufj銀行,mufgplaza,mitsubishitokyoufjbank,日本橋支店",3874,Altus,2535602311_55453d05d7.jpg,35.684908,36015194@N00,http://www.flickr.com/photos/altus/2535602311/
139.523448,2009-06-01 01:31:45,2010-09-14 19:51:25,tokyo,"street,portrait,girl,june,japan,tokyo,nikon,boots,cone,candid,kamakura,cellphone,tights,explore,¥,converse,sneaker,stocking,pantyhose,kawai,d40,explored,iicecream",4169,Tony,3680500915_f5255e201a.jpg,35.318837,20396026@N00,http://www.flickr.com/photos/piano4film/3680500915/
139.774482,2008-05-15 14:32:46,2010-04-24 17:44:30,tokyo,"japan,tokyo,nightscape,pentax,tripod,tokyotower,hdr,東京タワー,rainbowbridge,otemachi,boj,bankofjapan,5xp,japanhdr,k20d,molecularbar,tokyomandarinoriental",43226,Altus,2501716104_2fa93f3c58.jpg,35.684908,36015194@N00,http://www.flickr.com/photos/altus/2501716104/
139.735296,2009-02-20 21:06:15,2010-09-09 13:51:57,tokyo,"red,tower,japan,clouds,tokyo,steel,illumination,mini,structure,diamond,special,日本,bleak,東京,minatoku,東京タワー,tallest,港区,芝公園,noteiffeltower",3558,Kenny Lam,3308094600_c8a1ece0e5.jpg,35.651661,24180477@N04,http://www.flickr.com/photos/airlambo23/3308094600/
139.745578,2008-04-16 04:05:53,2010-09-05 12:28:49,tokyo,"girl,japan,four,cuatro,japanese,tokyo,shrine,uniform,honeymoon,4,mothers,niña,東京,nena,soe,filles,japó,mares,yasukuni,tokio,hijas,santuario,japón,quatre,santuari,mywinners,anawesomeshot,aplusphoto,viatgedenoces,diamondclassphotographer,flickrdiamond,daughrers",19471,"",2475092571_e1ce693bd6.jpg,35.695434,7455207@N05,http://www.flickr.com/photos/7455207@N05/2475092571/
139.730558,2009-07-21 20:38:36,2010-09-15 06:02:26,tokyo,"storm,reflection,wet,rain,bike,bicycle,silhouette,japan,night,umbrella,japanese,tokyo,nikon,moody,cyclist,traffic,sam,bladerunner,accepted1of100,streetlife,stormy,hills,starbucks,rainy,hero,winner,biker,roppongi,roppongihills,70200,mori,mellow,moritower,summerrain,cycler,bigmomma,d90,puddlereflection,cy2,challengeyouwinner,flickrchallengegroup,flickrchallengewinner,thechallengegame,challengegamewinner,samgellman,ultraherowinner,thepinnaclehof,tphofweek3,fcgiconwinner,shmedal,fcgdone",6245,Sam Gellman,3745733679_071dbc2bc9.jpg,35.66291,25700967@N05,http://www.flickr.com/photos/samgellman/3745733679/
139.709243,2009-04-09 17:36:26,2010-09-18 16:46:14,tokyo,"city,longexposure,nightphotography,people,japan,architecture,buildings,tokyo,shinjuku,cityscape,nightshot,motionblur,jp,crowds,neonsigns,digitalcameraclub,canonef1635mmf28liiusm,canonrc1wirelessremote,manfrotto190xbtripod,platinumheartaward,canoneos5dmarkii,manfrotto322rc2heavydutygripballhead",7875,William Bullimore,3580155372_73e95cfef9.jpg,35.701499,22949449@N03,http://www.flickr.com/photos/5cheherazad3/3580155372/
139.702309,2008-02-17 14:17:59,2010-09-18 10:17:34,tokyo,"street,red,portrait,people,girl,face,japan,asian,japanese,tokyo,eyes,nikon,asia,veil,mask,cosplay,longhair,streetphotography,harajuku,日本,nippon,東京,lovely,charming,hairstyle,delightful,はらじゅく,redwig,人,コスプレ,harajukugirl,d300,原宿,genial,captivating,appealing,ニコン,pedestrianparadise,utatafeature,ajpscs,kosupure,undergroundculture,japanesefashionscene,moderngeisha,distinctivelikedna,harajukuvisualgrammar,clothingissomethingtoencounter,kaleidoscopeoffashion,wildhaircolor,essenceofharajukugirl,newgeisha,enchantingface,easternandwestern",5408,ajpscs,3414104025_723039ae24.jpg,35.670467,88468856@N00,http://www.flickr.com/photos/ajpscs/3414104025/
-4.779567,2007-04-02 16:29:51,2010-09-19 06:59:40,tokyo,"nyc,uk,shadow,italy,panorama,españa,house,paris,france,london,church,beautiful,architecture,america,turkey,francis,tokyo,algeria,nice,interesting,spain,arquitectura,europe,shanghai,cathedral,interior,gorgeous,islam,petra,arc,egypt,picture,catedral,iglesia,arches,istanbul,mosque,andalucia,best,jordan,chiesa,morocco,moorish,cordoba,mosquee,mezquita,andalusia,paco,ever,córdoba,damascus,andalusien,espagne,arco,architettura,eglise,cordova,spagna,interno,islamic,spanje,arcos,archi,moschea,lucena,mihrab,genial,arenzano,cordoue,catedrale,canker,esplendido,corduba,cabezalopez,alhaken",4772,Paco Cabeza-Lopez,2331190603_d2a9ebcc19.jpg,37.879307,45816263@N00,http://www.flickr.com/photos/pacocanker/2331190603/
9.800834,2010-04-23 20:18:30,2010-09-16 07:34:38,tokyo,"city,wedding,startrek,summer,sky,urban,music,motion,art,japan,clouds,skyscraper,observation,japanese,tokyo,bay,harbor,amazing,nikon,shinjuku,asia,waves,ship,artistic,fairground,gorgeous,awesome,watch,einstein,elevator,style,warp,hannover,divine,international,bewegung,stunning,tokyotower,metropolis,roppongi,odaiba,yokohama,charming,foreign,enterprise,fabulous,gundam,messe,hdr,shushi,rainbowbridge,hiyoshi,skywalk,niijima,engaging,travelphotography,d90,keiouniversity,photomatix,emc²,shibuja,linearity,travellight,d3s,sprengben,nationalgovernmentbuilding,fatherofshushi,linearität,fluchtendelinien",13148,Spreng Ben,4550315185_29bd82d3af.jpg,52.311732,37010090@N04,http://www.flickr.com/photos/sprengben/4550315185/
-122.468601,2010-08-29 22:43:07,2010-09-19 14:16:12,san_francisco,"sanfrancisco,people,reflections,tourists,processing,hdr,2010,reportage,hyperreal",13,Arielle Condon,5004533994_219feb017c.jpg,37.7711,14739618@N08,http://www.flickr.com/photos/theerstwhilekate/5004533994/
-122.430511,2010-09-18 16:54:50,2010-09-19 11:23:27,san_francisco,"sanfrancisco,japantown,jtown,nihonmachi,newpeople,3star,6dokidoki,ef85mmf18usm,harajukukawaiiexperience",18,Mark,5003430371_4daab9330d.jpg,37.785542,34186459@N00,http://www.flickr.com/photos/34186459@N00/5003430371/
-122.430511,2010-09-18 14:31:46,2010-09-19 11:25:39,san_francisco,"sanfrancisco,japantown,jtown,nihonmachi,mitsuyo,newpeople,ef85mmf18usm,jinnyoops",15,Mark,5004040594_1e369fda37.jpg,37.785542,34186459@N00,http://www.flickr.com/photos/34186459@N00/5004040594/
-122.466559,2008-05-05 19:02:33,2010-09-19 14:20:13,san_francisco,"sanfrancisco,deyoungmuseum,museum,legs,deyoung,otherkeywords",105,Thomas Hawk,5003796817_6a259c9f15.jpg,37.772827,51035555243@N01,http://www.flickr.com/photos/thomashawk/5003796817/
-122.481873,2010-09-19 06:23:52,2010-09-19 14:26:07,san_francisco,"sf,sanfrancisco,california,morning,water,sunrise,dawn,lights,goldengatebridge,goldengate,sanfranciscobay,bluehour,ggb,heurebleue",37,Chris Saulit,5004801338_4feb82f82a.jpg,37.827526,65355162@N00,http://www.flickr.com/photos/csaulit/5004801338/
-122.411112,2008-11-23 13:59:58,2010-09-19 08:14:27,san_francisco,"sanfrancisco,architecture,court,appealscourt,unitedstatescourtofappeals,9thcircuitcourtofappeals,uscourt,9thcircuitcourt",17,Thomas Hawk,5003777557_dfdc1e1bd1.jpg,37.779563,51035555243@N01,http://www.flickr.com/photos/thomashawk/5003777557/
-122.402485,2010-08-05 00:12:43,2010-09-19 04:58:03,san_francisco,"sanfrancisco,california,ca,usa,us,unitedstates,yerbabuena,californie,yerbabuenagarden",10,Pierrick Blons,5003537347_e3fa089ff7.jpg,37.784931,10714323@N03,http://www.flickr.com/photos/pierrickblons/5003537347/
-122.430677,2010-09-18 16:42:03,2010-09-19 14:13:39,san_francisco,"sanfrancisco,japantown,jtown,nihonmachi,newpeople,6dokidoki,ef85mmf18usm,harajukukawaiiexperience",24,Mark,5003434037_0ac4327139.jpg,37.785536,34186459@N00,http://www.flickr.com/photos/34186459@N00/5003434037/
-122.402485,2010-08-05 00:23:50,2010-09-19 12:54:30,san_francisco,"sanfrancisco,california,ca,usa,us,unitedstates,yerbabuena,californie,yerbabuenagarden",14,Pierrick Blons,5005338574_029599d7ee.jpg,37.784931,10714323@N03,http://www.flickr.com/photos/pierrickblons/5005338574/
-122.405799,2010-09-10 19:01:00,2010-09-19 11:57:24,san_francisco,"sanfrancisco,california,tower,coittower,coit,sanfranciscocalifornia",1,Tony Perrie,5004843495_5df6f87e53.jpg,37.802346,35053748@N00,http://www.flickr.com/photos/hoyhoy/5004843495/
-122.471342,2010-08-27 11:51:39,2010-09-19 14:46:07,san_francisco,"sanfrancisco,california,goldengatepark,red,flower,rose,nikon,maco,d200,70300mm,rosegarden,jaypasion",26,Jay Pasion,5004935025_c790c49fea.jpg,37.771851,20475254@N05,http://www.flickr.com/photos/jaypasion/5004935025/
-122.405799,2010-09-10 19:05:42,2010-09-19 12:22:32,san_francisco,"sanfrancisco,california,tower,hill,coittower,telegraphhill,telegraph,coit,sanfranciscocalifornia,hipstamatic",2,Tony Perrie,5004844627_8e8259ecaf.jpg,37.802346,35053748@N00,http://www.flickr.com/photos/hoyhoy/5004844627/
